Resistor_Name,Start_X,Start_Y,Start_Z,End_X,End_Y,End_Z,Value,Unit
A26GateLine_6_8,0.1350053184073717,0.13799972482141856,-0.05625004852538629,0.13500539693886493,0.1739998020073181,-0.056250106731587285,22.502139591714254,Ohm
A26GateLine_7_8,0.1350053727454717,0.15600010574577097,-0.056250516641631956,0.13500539693886493,0.1739998020073181,-0.056250106731587285,1.2227492596796186,Ohm
A26Metal0Top0_0_1,0.0225,0.23199999999999998,0.006249999999999999,0.03149999999999999,0.016999999999999987,-0.05625,664.7270909181262,Ohm
A26Metal0Top0_0_2,0.0225,0.23199999999999998,0.006249999999999999,0.031500000000000014,0.07099999999999994,-0.05625,130.17357350219652,Ohm
A26Metal0Top0_0_3,0.0225,0.23199999999999998,0.006249999999999999,0.03150000000000001,0.035,-0.05625000000000002,448.7856352836982,Ohm
A26Metal0Top0_0_4,0.0225,0.23199999999999998,0.006249999999999999,0.03149999999999997,0.05299999999999999,-0.05624949222756171,262.36805525438433,Ohm
A26Metal0Top0_1_2,0.03149999999999999,0.016999999999999987,-0.05625,0.031500000000000014,0.07099999999999994,-0.05625,1388.2930404750423,Ohm
A26Metal0Top0_1_3,0.03149999999999999,0.016999999999999987,-0.05625,0.03150000000000001,0.035,-0.05625000000000002,232.5197212917491,Ohm
A26Metal0Top0_1_4,0.03149999999999999,0.016999999999999987,-0.05625,0.03149999999999997,0.05299999999999999,-0.05624949222756171,657.4363694013051,Ohm
A26Metal0Top0_2_3,0.031500000000000014,0.07099999999999994,-0.05625,0.03150000000000001,0.035,-0.05625000000000002,886.730805419401,Ohm
A26Metal0Top0_2_4,0.031500000000000014,0.07099999999999994,-0.05625,0.03149999999999997,0.05299999999999999,-0.05624949222756171,347.57774032126343,Ohm
